##
# 2 nodes, 32 cores per node, 32 OMP 
#

112, 112, 128, 60, 1.8097
112, 112, 160, 60, 1.98281
112, 112, 176, 60, 2.08227
112, 128, 112, 60, 1.78805
112, 128, 128, 60, 1.90644
112, 128, 144, 60, 2.03205
112, 128, 160, 60, 2.03351
112, 128, 176, 60, 2.06433
112, 144, 112, 60, 1.8969
