336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
336, 8, 8, 125000
